imdb_id,question
tt3416532,What is the central struggle that Conor faces in the movie A Monster Calls?
tt3416532,Who directed the movie A Monster Calls and who are the main writers?
tt3416532,"How long is the runtime of A Monster Calls, and what is its IMDB rating?"
tt3416532,"What genres does A Monster Calls fall under, and what is the main theme of the movie?"
tt3416532,Where can I find the trailer for A Monster Calls?
tt4034228,What challenges does Lee Chandler face upon returning to his hometown in Manchester by the Sea?
tt4034228,Who does Lee become the guardian of after his brother's death?
tt4034228,What is the main theme explored in the movie Manchester by the Sea?
tt4034228,Who directed the film Manchester by the Sea and who is the writer?
tt4034228,What is the runtime of the movie and what genres does it belong to?
tt2119532,What is the true story behind Hacksaw Ridge?
tt2119532,Which year was Hacksaw Ridge released?
tt2119532,Who directed the film Hacksaw Ridge?
tt2119532,What incident did Desmond T. Doss become famous for during World War II?
tt2119532,Can you provide the IMDb rating for Hacksaw Ridge?
